firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace,tot_white,tot_black,tot_api,tot_aian,tot_2prace,tot_hispanic,white_pct,black_pct,api_pct,aian_pct,mult_pct,hisp_pct
PASCUAL,58,0.8620699999999999,0.051719999999999995,0.01724,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3680490823432152e-6,8.928940046300411e-6,0,0,0,2.729966975601825e-4
PASQUALE,158,0.01899,0.97468,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.023188274174236e-5,0,0,0,0,1.6382075367380017e-5
PAT,221,0.03167,0.88235,0.027149999999999997,0,0,0.00452,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.893000834234188e-5,5.357926596008622e-5,0,0,2.4178396522348217e-4,3.8214414062554064e-5
PATIENCE,36,0,0.5555599999999999,0.44444,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12112986862865e-6,1.4287304195375548e-4,0,0,0,0
PATRICA,32,0.0625,0.84375,0.0625,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2313426815234157e-5,1.785930883730781e-5,0,0,0,1.0919854798581544e-5
PATRICE,450,0.01333,0.85333,0.13111,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7512360840406274e-4,5.268451458733711e-4,0,0,0,3.27513745046457e-5
PATRICIA,16894,0.049370000000000004,0.90067,0.03919,0.00136,0.00136,0.00154,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.006939263140250458,0.005912108628733084,0.005189738661431355,0.005189738661431355,0.006297236410390904,0.004553889465686236
PATRICIO,55,0.7454500000000001,0.12727,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1923015071339557e-6,0,0,0,0,2.2385565838907185e-4
PATRICK,8553,0.01204,0.93944,0.024319999999999998,8.2e-4,8.2e-4,8.2e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0036643984371669443,0.001857448128783603,0.0015841868898983607,0.0015841868898983607,0.0016975755503306406,5.622530589154531e-4
PATSY,505,0.01782,0.90693,0.053470000000000004,0.00594,0.00594,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0887204339547626e-4,2.4112165399153927e-4,6.775664812557728e-4,6.775664812557728e-4,0,4.9134432658957585e-5
PATTI,558,0.007169999999999999,0.96595,0.00538,0.00179,0.00179,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.45812529064959e-4,2.6807179750975764e-5,2.2561154542383936e-4,2.2561154542383936e-4,0,2.1844405134726476e-5
PATTIE,34,0,0.8529399999999999,0.11765,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225514263137701e-5,3.571951064005748e-5,0,0,0,0
PATTY,284,0.01056,0.88732,0.01761,0.0035199999999999997,0.0035199999999999997,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1492480616299905e-4,4.465934486474865e-5,2.2580580057398103e-4,2.2580580057398103e-4,0,1.6374540667568997e-5
PAUL,17354,0.02138,0.93143,0.01452,0.00109,0.00109,9.2e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.007371654704954228,0.002250095034784764,0.00427267816785906,0.00427267816785906,0.0038644189903988763,0.0020257887822663044
PAULA,3501,0.03313,0.9240200000000001,0.03113,0.002,0.002,0.0017100000000000001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0014753282264070423,9.732084773264888e-4,0.001581598327083682,0.001581598327083682,0.001449055462342403,6.332867689794999e-4
PAULETTE,472,0.014830000000000001,0.79025,0.16102,0.00847,0.00847,0.00424,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7010679908254482e-4,6.786665945200596e-4,9.030244295841513e-4,9.030244295841513e-4,4.844005665343075e-4,3.821818141245958e-5
PAULINA,59,0.32203000000000004,0.44067999999999996,0.05085,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1857428696566885e-5,2.6790302704124512e-5,0,0,0,1.0373736480322284e-4
PAULINE,687,0.03785,0.7670999999999999,0.11645,0,0,0.00146,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.4033880039802684e-4,7.143826225948937e-4,0,0,2.4277635125781555e-4,1.41974219167388e-4
PAULINO,30,0.63333,0.2,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7363170700520348e-6,0,0,0,0,1.0373807459378472e-4
PAULO,107,0.34579,0.5887899999999999,0.00935,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.8731570943554218e-5,8.933672763142298e-6,0,0,0,2.020147476078809e-4
PAVEL,132,0.02273,0.9697,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.8374946582248085e-5,0,0,0,0,1.6381747771736063e-5
PAWEL,87,0.03448,0.96552,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.8308548433411295e-5,0,0,0,0,1.6378471815296486e-5
PEARL,197,0.07107000000000001,0.66497,0.16244,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.974250768804714e-5,2.8575501356192963e-4,0,0,0,7.644329693271626e-5
PEDER,17,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752898365147433e-6,0,0,0,0,0
PEDRO,1191,0.88833,0.07557,0.012589999999999999,0.00168,0.00168,8.4e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.1046520975290705e-5,1.338973998148455e-4,4.5195493583193345e-4,4.5195493583193345e-4,2.4215187419230822e-4,0.005776608812174858
PEGGIE,32,0,0.625,0.3125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12105690017345e-6,8.929654418653903e-5,0,0,0,0
PEGGY,2234,0.01343,0.9377800000000001,0.027309999999999997,0.00269,0.00269,0.00269,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.554309474406482e-4,5.448030380954607e-4,0.00135740529601204,0.00135740529601204,0.001454561994606082,1.6381212698850928e-4
PEI,45,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
PENELOPE,259,0.00772,0.94595,0.01544,0.00386,0.00386,0.00386,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1173342588261201e-4,3.570933083402022e-5,2.2581935325887467e-4,2.2581935325887467e-4,2.4198244243034888e-4,1.0917015636333913e-5
PENG,57,0.01754,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,5.458726215262928e-6
PENNI,43,0.02326,0.97674,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9154137400852143e-5,0,0,0,0,5.460910186222645e-6
PENNIE,49,0.040819999999999995,0.8775499999999999,0.06122,0.020409999999999998,0.020409999999999998,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9610249532730667e-5,2.6786998731989607e-5,2.2589841058742066e-4,2.2589841058742066e-4,0,1.0920837585513415e-5
PENNY,996,0.00602,0.9508,0.023090000000000003,0.00201,0.00201,0.00301,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.318805848541088e-4,2.053609776446118e-4,4.521988841600183e-4,4.521988841600183e-4,7.256423501195197e-4,3.273728789195552e-5
PER,38,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7330008110329555e-5,0,0,0,0,0
PERCY,66,0.21212,0.22727,0.40909,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.840710585617985e-6,2.411001335243903e-4,0,0,0,7.643854679587887e-5
PERLA,74,0.5945900000000001,0.18919,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.384767193292115e-6,0,0,0,0,2.4023494919347824e-4
PERRY,595,0.01345,0.88571,0.07059,0,0,0.00168,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.4033868638481562e-4,3.7505486172060356e-4,0,0,2.41948556077957e-4,4.369443399467423e-5
PETAR,24,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0945268280208139e-5,0,0,0,0,0
PETE,239,0.24268,0.7112999999999999,0.00418,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752930288846582e-5,8.920903357323621e-6,0,0,0,3.166786283211124e-4
PETER,10054,0.0194,0.91675,0.011439999999999999,9.9e-4,9.9e-4,9.9e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.004203441124682737,0.001027068848807674,0.0022482684496849966,0.0022482684496849966,0.0024091889505599255,0.0010649457354059068
PETR,58,0,0.96552,0.01724,0.01724,0.01724,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.553903228894086e-5,8.928940046300411e-6,2.2586001131355546e-4,2.2586001131355546e-4,0,0
PETRA,168,0.32738,0.61905,0.04167,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.742967830203994e-5,6.251258153705178e-5,0,0,0,3.002951333726086e-4
PEYTON,31,0,0.93548,0.03226,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3225477778910102e-5,8.930190197919022e-6,0,0,0,0
PHAN,27,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
PHAT,46,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
PHI,31,0.06452,0.03226,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.56080208179373e-7,0,0,0,0,1.0920509989869458e-5
PHIL,191,0.05236,0.82199,0.02094,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.160033771111763e-5,3.571451003358303e-5,0,0,0,5.460342353773118e-5
PHILIP,4418,0.01584,0.92938,0.012450000000000001,6.8e-4,6.8e-4,0.00113,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0018725533646899988,4.911676046090812e-4,6.785919677460556e-4,6.785919677460556e-4,0.0012083728035716564,3.8209183452105543e-4
PHILIPPE,107,0.00935,0.8972,0.02804,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.378125554197056e-5,2.6791463559198936e-5,0,0,0,5.462384366620453e-6
PHILLIP,3023,0.029769999999999998,0.89613,0.0397,0.00198,0.00198,0.00232,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0012354476086208104,0.0010716755087113528,0.001352002292301123,0.001352002292301123,0.001697551345793218,4.913645829202273e-4
PHOEBE,89,0.011240000000000002,0.7977500000000001,0.04494,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.23796379824045e-5,3.5715581592113275e-5,0,0,0,5.4618929731545174e-6
PHONG,112,0,0.01786,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.122516269277479e-7,0,0,0,0,0
PHU,55,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
PHUC,69,0,0.028990000000000002,0,0,0,0.014490000000000001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.122470663992978e-7,0,0,0,2.419993856065448e-4,0
PHUNG,44,0.02273,0.02273,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.561075713500735e-7,0,0,0,0,5.460582590578687e-6
PHUOC,39,0,0.05128,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.120692057897442e-7,0,0,0,0,0
PHUONG,223,0,0.02242,0,0,0,0.00897,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.2801091670760592e-6,0,0,0,4.8416578252130676e-4,0
PHYLLIS,1697,0.01414,0.8803799999999999,0.0825,0.0023599999999999997,0.0023599999999999997,0.00471,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.813451668597835e-4,0.0012501739427475931,9.046236464015965e-4,9.046236464015965e-4,0.0019346372103029412,1.3101412470387365e-4
PIA,42,0.07143,0.66667,0.09523999999999999,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.276954350764113e-5,3.5719332046969105e-5,0,0,0,1.638010979351627e-5
PIERRE,247,0.040490000000000005,0.59919,0.28745,0.004050000000000001,0.004050000000000001,0.008100000000000001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.749578913758438e-5,6.340068031725899e-4,2.259571388886263e-4,2.259571388886263e-4,4.842601802172555e-4,5.4604897718129e-5
PIETER,46,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0978430870398935e-5,0,0,0,0,0
PIETRO,51,0.039220000000000005,0.9607800000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.234648907379905e-5,0,0,0,0,1.0921055982609388e-5
PILAR,76,0.61842,0.27632,0.01316,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.577255682092526e-6,8.931083163360888e-6,0,0,0,2.566161509724743e-4
PING,148,0,0.033780000000000004,0,0,0,0.00676,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.280008835450158e-6,0,0,0,2.4216155600727732e-4,0
PIOTR,130,0,0.9923099999999999,0.00769,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.883095382197224e-5,8.926975522328308e-6,0,0,0,0
PIPER,37,0,0.91892,0.05405,0.02703,0.02703,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505814972408665e-5,1.785796938914501e-5,2.2590292814905186e-4,2.2590292814905186e-4,0,0
PIYUSH,31,0,0.19355,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.736339872694285e-6,0,0,0,0,0
PO,30,0,0.03333,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.560072397241716e-7,0,0,0,0,0
POLLY,222,0.00901,0.92793,0.01351,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.394709585609524e-5,2.6781998125515158e-5,0,0,0,1.0921055982609388e-5
POONAM,35,0,0.2,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1923699150607072e-6,0,0,0,0,0
PORFIRIO,49,0.8979600000000001,0.06122,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3680582034001155e-6,0,0,0,0,2.4023702396588998e-4
PORTIA,63,0.01587,0.50794,0.30158999999999997,0.01587,0.01587,0.01587,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593791371903422e-5,1.696649519956753e-4,2.2583516472458382e-4,2.2583516472458382e-4,2.4199938560654475e-4,5.458890013084906e-6
PRADEEP,73,0,0.12329000000000001,0,0,0,0.0137,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.104553134061704e-6,0,0,0,2.420695787650708e-4,0
PRAKASH,90,0,0.22222,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.120965689604448e-6,0,0,0,0,0
PRASAD,70,0,0.1,0,0.01429,0.01429,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1923699150607072e-6,0,2.2594584498454828e-4,2.2594584498454828e-4,0,0
PRASHANT,81,0,0.17284,0,0.02469,0.02469,0.012350000000000002,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.384758072235215e-6,0,4.5173131653118893e-4,4.5173131653118893e-4,2.4213009010862774e-4,0
PRAVEEN,78,0.01282,0.23077000000000003,0.01282,0,0,0.02564,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.208978573326805e-6,8.929297232477157e-6,0,0,4.8407138482535787e-4,5.4597090021948005e-6
PRAVIN,44,0,0.25,0,0.02273,0.02273,0.02273,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.016581295095397e-6,0,2.2590518692986746e-4,2.2590518692986746e-4,2.4207441967255533e-4,0
PREETI,33,0,0.09090999999999999,0,0.030299999999999997,0.030299999999999997,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681722166113675e-6,0,2.2585549375192423e-4,2.2585549375192423e-4,0,0
PREM,44,0,0.31818,0,0.02273,0.02273,0.02273,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.384703345893814e-6,0,2.2590518692986746e-4,2.2590518692986746e-4,2.4207441967255533e-4,0
PRESTON,268,0.00373,0.85075,0.10448,0.00746,0.00746,0.00373,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0398050471482234e-4,2.5003603870113727e-4,4.5159353090143726e-4,4.5159353090143726e-4,2.4195823789292608e-4,5.457961825427027e-6
PRINCE,32,0.03125,0.125,0.59375,0,0,0.03125,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8242113800346898e-6,1.6966343395442417e-4,0,0,2.4204537422764806e-4,5.459927399290772e-6
PRISCILLA,620,0.11613,0.7032299999999999,0.11452,0.00161,0.00161,0.00161,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.988402261611782e-4,6.340268948950319e-4,2.2547150101327214e-4,2.2547150101327214e-4,2.416096925540383e-4,3.931180487053751e-4
PRITI,48,0,0.22917,0,0.04167,0.04167,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.016654263550599e-6,0,4.517923036132102e-4,4.517923036132102e-4,0,0
PRIYA,59,0,0.16949000000000003,0,0.0339,0.0339,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.560487405330675e-6,0,4.517787509283165e-4,4.517787509283165e-4,0,0
PRUDENCE,37,0.02703,0.8648600000000001,0.10811,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593608950765419e-5,3.571924275042492e-5,0,0,0,5.460527991304693e-6
PUI,27,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
QI,81,0.012350000000000002,0.02469,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12055524204394e-7,0,0,0,0,5.461838373880524e-6
QIAN,53,0.01887,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,5.460527991304694e-6
QIANG,86,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
QIN,42,0.023809999999999998,0,0,0,0,0.023809999999999998,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,2.4205021513513258e-4,5.460036597838757e-6
QING,109,0.009170000000000001,0.036699999999999997,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8243481958881923e-6,0,0,0,0,5.457361233413106e-6
QIU,15,0,0,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0,0,0,0,0,0
QUAN,104,0,0.028849999999999997,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3683409561640207e-6,0,0,0,0,0
QUANG,117,0.01709,0.01709,0,0,0,0.00855,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.118913451801909e-7,0,0,0,2.4213009010862774e-4,1.0917288632703878e-5
QUENTIN,104,0,0.71154,0.23077000000000003,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.374798349909696e-5,2.1431242042004722e-4,0,0,0,0
QUINCY,40,0,0.375,0.475,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.840792675130087e-6,1.6966343395442417e-4,0,0,0,0
QUINN,91,0.02198,0.83516,0.04396,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.465981555740731e-5,3.572183235020633e-5,0,0,0,1.0920837585513415e-5
QUINTIN,40,0.075,0.55,0.325,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0033162590190794e-5,1.1608550744250075e-4,0,0,0,1.6379782197872317e-5
QUINTON,45,0.02222,0.51111,0.44444,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0489192632557216e-5,1.7859130244219436e-4,0,0,0,5.459381406550843e-6
QUOC,68,0,0.02941,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.120509636759438e-7,0,0,0,0,0
QUY,38,0,0.052629999999999996,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.120783268466443e-7,0,0,0,0,0
QUYEN,69,0.014490000000000001,0.057969999999999994,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.824179456335539e-6,0,0,0,0,5.458890013084907e-6
QUYNH,54,0,0.07407,0,0,0,0.018520000000000002,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.824111048408788e-6,0,0,0,2.420647378575863e-4,0
RACHAEL,462,0.05195,0.9112600000000001,0.02165,0.00216,0.00216,0.00216,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9199921458068256e-4,8.931708239170194e-5,2.254082551504353e-4,2.254082551504353e-4,2.4154191984925456e-4,1.310431715176379e-4
RACHEAL,32,0.125,0.84375,0.03125,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2313426815234157e-5,8.929654418653904e-6,0,0,0,2.1839709597163088e-5
RACHEL,3100,0.04386999999999999,0.90806,0.0229,3.2e-4,3.2e-4,0.0012900000000000001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.001283782373959583,6.339161671802406e-4,2.2407105690759965e-4,2.2407105690759965e-4,9.679394515363646e-4,7.42533746521347e-4
RACHELE,40,0.025,0.975,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.778606095533823e-5,0,0,0,0,5.459927399290772e-6
RACHELLE,330,0.03636,0.91515,0.024239999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.377277311661966e-4,7.14300916256963e-5,0,0,0,6.551257687861013e-5
RAE,164,0.012199999999999999,0.90854,0.042679999999999996,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.79521292958854e-5,6.250329469645637e-5,0,0,0,1.0924222740500976e-5
RAELENE,21,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.577109745182123e-6,0,0,0,0,0
RAFAEL,1116,0.88441,0.08871000000000001,0.00269,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.5149395834882786e-5,2.6807179750975764e-5,0,0,0,0.005388956860586735
RAFAELA,57,0.8245600000000001,0.10525999999999999,0.01754,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.736234980539933e-6,8.9276898946818e-6,0,0,0,2.5661615097247436e-4
RAFAL,38,0.07894999999999999,0.8947400000000001,0.02632,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505851456636268e-5,8.931083163360888e-6,0,0,0,1.6380328190612245e-5
RAFFAELE,24,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0945268280208139e-5,0,0,0,0,0
RAFFI,33,0,0.9697,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593736645562021e-5,0,0,0,0,0
RAFI,30,0,0.86667,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1857419575509986e-5,0,0,0,0,0
RAHUL,118,0,0.24576,0.00847,0.01695,0.01695,0.00847,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.32253865683411e-5,8.92483240526783e-6,4.517787509283165e-4,4.517787509283165e-4,2.4191466972556513e-4,0
RAINER,31,0.03226,0.96774,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681557987089474e-5,0,0,0,0,5.460254994934729e-6
RAISA,34,0,0.97059,0.02941,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5049771248456891e-5,8.929118639388783e-6,0,0,0,0
RAJ,95,0,0.22105,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.57699573197087e-6,0,0,0,0,0
RAJA,51,0,0.23529,0.05882,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.472538369006618e-6,2.678735591816635e-5,0,0,0,0
RAJAN,47,0,0.3617,0,0.02128,0.02128,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.752852759862932e-6,0,2.2591422205312986e-4,2.2591422205312986e-4,0,0
RAJEEV,70,0,0.07143,0,0,0,0.01429,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.280309830327863e-6,0,0,0,2.4211798783991634e-4,0
RAJENDRA,91,0,0.1978,0.03297,0.03297,0.03297,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.208859999587103e-6,2.6791374262654747e-5,6.77695231762262e-4,6.77695231762262e-4,0,0
RAJESH,306,0.006540000000000001,0.17974,0,0.019610000000000002,0.019610000000000002,0.0032700000000000003,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.5083107138728794e-5,0,0.0013554175688943115,0.0013554175688943115,2.421954423596692e-4,1.0926625108556666e-5
RAJINDER,66,0.015149999999999999,0.25758,0,0.04545,0.04545,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.753026059944035e-6,0,6.775664812557728e-4,6.775664812557728e-4,0,5.459381406550843e-6
RAJIV,101,0,0.21782,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0033080500678692e-5,0,0,0,0,0
RAJU,43,0,0.13953,0,0.046509999999999996,0.046509999999999996,0.02326,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7362212989545825e-6,0,4.517403516544513e-4,4.517403516544513e-4,2.4208894239500904e-4,0
